,type,id,tags,intraHash,label,user,description,date,changeDate,count,url,interHash,pub-type,booktitle,publisher,address,year,author,authors,editor,editors,pages,note,abstract,isbn,language,bibtexKey,journal,issn,doi,price,series,volume,file,number,ee,eventtitle,refid,groups,intrahash,timestamp,username,search_string,pmid,poster,shorttitle,urldate,references,ean,asin,dewey,venue,priority,citeulike-article-id,issue,keyword,affiliation,owner,lccn,bdsk-url-1,bdsk-url-2,date-modified,topic,paperid,eventdate,urllink,dataset,source,document_type,copyright,video,numpages,articleno,location,eprint,posted-at,organisation,size,notes,acmid,date-added,archiveprefix,primaryclass,article-number,mendeley-tags,subtitle,pagetotal,ppn_gvk,citeulike-linkout-1,citeulike-linkout-0,session,urn,issue_date,dnbtitleid,keywords,pst,jt,edat,mhda,mh,jid,crdt,dcom,da,so,bdsk-file-1,stat,au,sb,pt,pl,own,gr,project,citeulike-linkout-2,citeulike-linkout-3,opac,status,oai-id,oai-set,unit,details,documenturl,review,journaltitle,area,projects,pdf
668,Publication,https://www.bibsonomy.org/bibtex/2a32ae67ed92be1b07448dfcb095d5696/thegreatemu,"['read', 'included', 'vr', 'scholar']",a32ae67ed92be1b07448dfcb095d5696,Effectiveness of Virtual Reality Using Wii Gaming Technology in Stroke Rehabilitation,thegreatemu,Effectiveness of Virtual Reality Using Wii Gaming Technology in Stroke Rehabilitation | Stroke,2019-10-20 21:59:34,2020-01-09 03:19:51,1,https://doi.org/10.1161%2Fstrokeaha.110.584979,7fde3b7f0d96a0640be5f865c21ed2a6,article,,Ovid Technologies (Wolters Kluwer Health),,2010,"['Gustavo Saposnik', 'Robert Teasell', 'Muhammad Mamdani', 'Judith Hall', 'William McIlroy', 'Donna Cheung', 'Kevin E. Thorpe', 'Leonardo G. Cohen', 'Mark Bayley']","[{'first': 'Gustavo', 'last': 'Saposnik'}, {'first': 'Robert', 'last': 'Teasell'}, {'first': 'Muhammad', 'last': 'Mamdani'}, {'first': 'Judith', 'last': 'Hall'}, {'first': 'William', 'last': 'McIlroy'}, {'first': 'Donna', 'last': 'Cheung'}, {'first': 'Kevin E.', 'last': 'Thorpe'}, {'first': 'Leonardo G.', 'last': 'Cohen'}, {'first': 'Mark', 'last': 'Bayley'}]",,,1477--1484,,,,,Saposnik2010,Stroke,,10.1161/strokeaha.110.584979,,,41,,7,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Publication,https://www.bibsonomy.org/bibtex/205a8b14f9ebdfcffa0283025c1c5ac69/dblp,['dblp'],05a8b14f9ebdfcffa0283025c1c5ac69,Augmented Reality for a Casual User: Designing Tools for Interaction with the Virtual World.,dblp,,2005-11-29 00:00:00,2016-09-20 11:37:33,1,http://dblp.uni-trier.de/db/conf/digra/cgdc2002.html#SuomelaMRK02,a2b6663863497705c48233e39fa8c78c,inproceedings,CGDC Conf.,,,2002,"['Riku Suomela', 'Jouka Mattila', 'Eero Räsänen', 'Timo Koskinen']","[{'first': 'Riku', 'last': 'Suomela'}, {'first': 'Jouka', 'last': 'Mattila'}, {'first': 'Eero', 'last': 'Räsänen'}, {'first': 'Timo', 'last': 'Koskinen'}]",,,,,,,,conf/digra/SuomelaMRK02,,,,,,,,,http://www.digra.org/digital-library/publications/augmented-reality-for-a-casual-user-designing-tools-for-interaction-with-the-virtual-world/,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Publication,https://www.bibsonomy.org/bibtex/2f25fea0b2ceceb6cac919ca3df189eb7/hci-uwb,"['myown', 'xrhub']",f25fea0b2ceceb6cac919ca3df189eb7,A Systematic Evaluation of Incongruencies and Their Influence on Plausibility in Virtual Reality,hci-uwb,,2023-08-22 09:50:04,2023-12-12 13:20:49,1,https://downloads.hci.informatik.uni-wuerzburg.de/2023-ismar-bruebach-a-systematic-evaluation-of-incongruencies-preprint.pdf,382f5fa694734a58bea96cd5c4e6b47b,inproceedings,2023 IEEE International Symposium on Mixed and Augmented Reality (ISMAR),IEEE Computer Society,,2023,"['Larissa Brübach', 'Franziska Westermeier', 'Carolin Wienrich', 'Marc Erich Latoschik']","[{'first': 'Larissa', 'last': 'Brübach'}, {'first': 'Franziska', 'last': 'Westermeier'}, {'first': 'Carolin', 'last': 'Wienrich'}, {'first': 'Marc Erich', 'last': 'Latoschik'}]",,,894-901,,"Currently, there is an ongoing debate about the influencing factors of one's extended reality (XR) experience. Plausibility, congruence, and their role have recently gained more and more attention. One of the latest models to describe XR experiences, the Congruence and Plausibility model (CaP), puts plausibility and congruence right in the center. However, it is unclear what influence they have on the overall XR experience and what influences our perceived plausibility rating. In this paper, we implemented four different incongruencies within a virtual reality scene using breaks in plausibility as an analogy to breaks in presence. These manipulations were either located on the cognitive or perceptual layer of the CaP model. They were also either connected to the task at hand or not. We tested these manipulations in a virtual bowling environment to see which influence they had. Our results show that manipulations connected to the task caused a lower perceived plausibility. Additionally, cognitive manipulations seem to have a larger influence than perceptual manipulations. We were able to cause a break in plausibility with one of our incongruencies. These results show a first direction on how the influence of plausibility in XR can be systematically investigated in the future.",979-8-3503-2838-7,,brubach2023systematic,,2473-0726,10.1109/ISMAR59233.2023.00105,,ISMAR '23,,,,,,,,,,,vr,,,,,,,,,"Sydney, Australia",,,,,,,,,,,,,16-20 October 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Publication,https://www.bibsonomy.org/bibtex/2680b4d68fb9b41c3c82e846393e9679f/alex_szykman,['acm'],680b4d68fb9b41c3c82e846393e9679f,Innovative Medical Applications and Beyond of 3D Techniques in a Responsive Virtual Reality Lab: Experience Report,alex_szykman,,2015-03-18 15:43:01,2015-03-18 15:43:01,2,http://doi.acm.org/10.1145/2674396.2674452,d6aeb65f53ed81b672f9666daf38814b,inproceedings,Proceedings of the 7th International Conference on PErvasive Technologies Related to Assistive Environments,ACM,"New York, NY, USA",2014,"['Miao Song', 'Peter Grogono', 'Serguei A. Mokhov', 'Wang Song', 'Maureen J. Simmonds']","[{'first': 'Miao', 'last': 'Song'}, {'first': 'Peter', 'last': 'Grogono'}, {'first': 'Serguei A.', 'last': 'Mokhov'}, {'first': 'Wang', 'last': 'Song'}, {'first': 'Maureen J.', 'last': 'Simmonds'}]",,,18:1--18:4,,"In this interdisciplinary work we present a brief report on our experience with virtual reality (VR) for rehabilitation research and present exemplar research projects on integrated pain, mind, and movement research. We specifically discuss our interdisciplinary experience with the use of 3D (stereo and non-stereo) computer graphics techniques for applications in VR rehabilitation research and include documentary production. Finally we present data that shows how virtual environments and movement can alter the pain experience and improve both physical and cognitive function.",978-1-4503-2746-6,,Song:2014:IMA:2674396.2674452,,,10.1145/2674396.2674452,,PETRA '14,,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,"Rhodes, Greece",,,,,,2674452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Publication,https://www.bibsonomy.org/bibtex/212c65df3db0d9d6a9ec9c4e54378a320/hci-uwb,"['myown', 'hci-uwb']",12c65df3db0d9d6a9ec9c4e54378a320,A Low-Cost Approach to Fish Tank Virtual Reality with Semi-Automatic Calibration Support.,hci-uwb,,2022-04-04 14:16:02,2022-04-04 14:17:16,2,https://ieeexplore.ieee.org/abstract/document/9090626,cfe2e1410a5078136c152d70a2965981,inproceedings,VR Workshops,IEEE,,2020,"['Niko Wißmann', 'Martin Misiak', 'Arnulph Fuhrmann', 'Marc Erich Latoschik']","[{'first': 'Niko', 'last': 'Wißmann'}, {'first': 'Martin', 'last': 'Misiak'}, {'first': 'Arnulph', 'last': 'Fuhrmann'}, {'first': 'Marc Erich', 'last': 'Latoschik'}]",,,599-600,,"We describe the components and implementation of a cost-effective fish tank virtual reality system. It is based on commodity hardware and provides accurate view tracking combined with high resolution stereoscopic rendering. The system is calibrated very quickly in a semi-automatic step using computer vision. By avoiding the resolution disadvantages of current VR headsets, our prototype is suitable for a wide range of perceptual VR studies.",978-1-7281-6532-5,,conf/vr/WissmannMFL20a,,,,,,,,,https://doi.org/10.1109/VRW50115.2020.00150,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Publication,https://www.bibsonomy.org/bibtex/2a734fef4a66ce2ed3cea31ddbdaefdf8/mcm,['myown'],a734fef4a66ce2ed3cea31ddbdaefdf8,Analysis of IR-based Virtual Reality Tracking Using Multiple Kinects,mcm,,2011-12-17 12:01:49,2012-04-03 16:34:56,2,http://www.bibsonomy.org/documents/a734fef4a66ce2ed3cea31ddbdaefdf8/mcm/satyavol_AnalysisOfIR-basedVRTracking.pdf,0ab8a6790c8e8c656db9e9074040dc2a,inproceedings,IEEE Proceedings of Virtual Reality (VR),,,2012,"['S. Satyavolu', 'G. Bruder', 'P. Willemsen', 'F. Steinicke']","[{'first': 'S.', 'last': 'Satyavolu'}, {'first': 'G.', 'last': 'Bruder'}, {'first': 'P.', 'last': 'Willemsen'}, {'first': 'F.', 'last': 'Steinicke'}]",,,149--150,,"This article presents an analysis of using multiple Microsoft Kinects
to track users in a VR system. More specifically, we analyse the
capability of Kinects to track infrared points for use in VR applications.
Multiple Kinect sensors may serve as a low cost and affordable
means to track position information across a large lab space in
applications where precise location tracking is not necessary. We
present our findings and analysis of the tracking range of a Kinect
sensor in situations in which multiple Kinects are present. Overall,
the Kinect sensor works well for this application and in lieu of
more expensive options, the Kinect sensors may be a viable option
for very low-cost tracking in VR applications.",,,satyavolu2012analysis,,,,,,,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Publication,https://www.bibsonomy.org/bibtex/21ede8dc9ccc46fa148518d02ff5a8ffe/dblp,['dblp'],1ede8dc9ccc46fa148518d02ff5a8ffe,Virtual Reality for teaching clinical skills in medical education.,dblp,,2020-10-16 00:00:00,2020-10-17 11:34:21,1,http://dblp.uni-trier.de/db/books/collections/D2020.html#HandOE20,0b3ac57f01cdba208126963a8bd9412c,incollection,New Perspectives on Virtual and Augmented Reality,Routledge,,2020,"['Charles Hand', 'Raphael Olaiya', 'Mohamed Elmasry']","[{'first': 'Charles', 'last': 'Hand'}, {'first': 'Raphael', 'last': 'Olaiya'}, {'first': 'Mohamed', 'last': 'Elmasry'}]",['Linda Daniela'],"[{'first': 'Linda', 'last': 'Daniela'}]",203-210,,,9781003001874,,books/tf/20/HandOE20,,,,,,,,,https://doi.org/10.4324/9781003001874-13,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Publication,https://www.bibsonomy.org/bibtex/2831c20ed375399be43f8790d4461ab29/alex_szykman,['ACM'],831c20ed375399be43f8790d4461ab29,Virtual Reality Negotiation Training Increases Negotiation Knowledge and Skill,alex_szykman,,2015-03-16 21:42:53,2015-03-16 21:42:53,2,http://dx.doi.org/10.1007/978-3-642-33197-8_23,7b61b7647d7e108a494b05bbdc487882,inproceedings,Proceedings of the 12th International Conference on Intelligent Virtual Agents,Springer-Verlag,"Berlin, Heidelberg",2012,"['Joost Broekens', 'Maaike Harbers', 'Willem-Paul Brinkman', 'Catholijn M. Jonker', 'Karel Van den Bosch', 'John-Jules Meyer']","[{'first': 'Joost', 'last': 'Broekens'}, {'first': 'Maaike', 'last': 'Harbers'}, {'first': 'Willem-Paul', 'last': 'Brinkman'}, {'first': 'Catholijn M.', 'last': 'Jonker'}, {'first': 'Karel', 'last': 'Van den Bosch'}, {'first': 'John-Jules', 'last': 'Meyer'}]",,,218--230,,"In this paper we test the hypothesis that Virtual Reality (VR) negotiation training positively influences negotiation skill and knowledge. We discuss the design of the VR training. Then, we present the results of a between subject experiment (n=42) with three experimental conditions (control, training once, repeated training) investigating learning effects on subjects' negotiation skill and knowledge. In our case negotiation skill consists of negotiation outcome (final bid utility) and conversation skill (exploratory conversational choices in VR scenario), and negotiation knowledge is the subjects' quality of reflection upon filmed behavior of two negotiating actors. Our results confirm the hypothesis. We found significant effects of training on conversation skill and negotiation knowledge. We found a marginally significant effect of training on negotation outcome. As the effect of training on negotiation outcome was marginally significant and only present when controlling for overshadowing effects of the act of reflecting, we postulate that other learning approaches (e.g., instruction) are needed for trainees to use the information gained during the joint exploration phase of a negotiation for the construction of a bid. Our results are particularly important given the sparse availability of experimental studies that show learning effects of VR negotiation training, and gives additional support to those studies that do report possitive effects such as with the BiLAT system.",978-3-642-33196-1,,Broekens:2012:VRN:2402767.2402795,,,10.1007/978-3-642-33197-8_23,,IVA'12,,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,"Santa Cruz, CA",,,,,,2402795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Publication,https://www.bibsonomy.org/bibtex/23cde58918f03337b423ccc961af43df3/oberdoerfer,"['oberdoerfer', 'myown', 'dark-sides-vr']",3cde58918f03337b423ccc961af43df3,Enchanted by Your Surrounding? Measuring the Effects of Immersion and Design of Virtual Environments on Decision-Making,oberdoerfer,,2021-08-06 10:54:38,2023-02-21 11:13:43,3,https://www.frontiersin.org/articles/10.3389/frvir.2021.679277/full,73e694b592a99e600ec6cded9a654458,article,,,,2021,"['Sebastian Oberdörfer', 'David Heidrich', 'Sandra Birnstiel', 'Marc Erich Latoschik']","[{'first': 'Sebastian', 'last': 'Oberdörfer'}, {'first': 'David', 'last': 'Heidrich'}, {'first': 'Sandra', 'last': 'Birnstiel'}, {'first': 'Marc Erich', 'last': 'Latoschik'}]",,,101,,"Impaired decision-making leads to the inability to distinguish between advantageous and disadvantageous choices. The impairment of a person’s decision-making is a common goal of gambling games. Given the recent trend of gambling using immersive Virtual Reality it is crucial to investigate the effects of both immersion and the virtual environment (VE) on decision-making. In a novel user study, we measured decision-making using three virtual versions of the Iowa Gambling Task (IGT). The versions differed with regard to the degree of immersion and design of the virtual environment. While emotions affect decision-making, we further measured the positive and negative affect of participants. A higher visual angle on a stimulus leads to an increased emotional response. Thus, we kept the visual angle on the Iowa Gambling Task the same between our conditions. Our results revealed no significant impact of immersion or the VE on the IGT. We further found no significant difference between the conditions with regard to positive and negative affect. This suggests that neither the medium used nor the design of the VE causes an impairment of decision-making. However, in combination with a recent study, we provide first evidence that a higher visual angle on the IGT leads to an effect of impairment.",,,oberdorfer2021enchanted,Frontiers in Virtual Reality,,10.3389/frvir.2021.679277,,,2,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Publication,https://www.bibsonomy.org/bibtex/2e883f1782103490d99fbb501bca9fa71/dblp,['dblp'],e883f1782103490d99fbb501bca9fa71,Virtual Reality in Surgery: Between Satisfaction and Stress.,dblp,dblp,2003-02-11,2003-02-11 00:00:00,1,http://dblp.uni-trier.de/db/conf/cognitive/cognitive2001.html#SasRO01,c52b8cbfbc0dd01f808885340563ef7b,inproceedings,"Virtual Reality: Cognitive Foundations, Technological Issues & Philosophical Implications",Peter Lang,,2001,"['Corina Sas', 'Ronan Reilly', ""Gregory M. P. O'Hare""]","[{'first': 'Corina', 'last': 'Sas'}, {'first': 'Ronan', 'last': 'Reilly'}, {'first': 'Gregory M. P.', 'last': ""O'Hare""}]","['Alexander Riegler', 'Markus F. Peschl', 'Karl Edlinger', 'Günther Fleck', 'Walter Feigl']","[{'first': 'Alexander', 'last': 'Riegler'}, {'first': 'Markus F.', 'last': 'Peschl'}, {'first': 'Karl', 'last': 'Edlinger'}, {'first': 'Günther', 'last': 'Fleck'}, {'first': 'Walter', 'last': 'Feigl'}]",99-111,,,3-631-38345-2,,conf/cognitive/SasRO01,,,,,,,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Publication,https://www.bibsonomy.org/bibtex/28e1ecfb555870a42f2ad2c7f3201424e/dblp,['dblp'],8e1ecfb555870a42f2ad2c7f3201424e,"Virtual Reality: Cognitive Foundations, Technological Issues & Philosophical Implications",dblp,dblp,2003-02-11,2003-02-11 00:00:00,1,http://dblp.uni-trier.de/db/conf/cognitive/cognitive2001.html,2703083425e66fed8805760eacd09be0,proceedings,"Virtual Reality: Cognitive Foundations, Technological Issues & Philosophical Implications",Peter Lang,,2001,,,"['Alexander Riegler', 'Markus F. Peschl', 'Karl Edlinger', 'Günther Fleck', 'Walter Feigl']","[{'first': 'Alexander', 'last': 'Riegler'}, {'first': 'Markus F.', 'last': 'Peschl'}, {'first': 'Karl', 'last': 'Edlinger'}, {'first': 'Günther', 'last': 'Fleck'}, {'first': 'Walter', 'last': 'Feigl'}]",,,,3-631-38345-2,,conf/cognitive/2001,,,,,,,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Publication,https://www.bibsonomy.org/bibtex/222d84056c6b550525b9693ddf6b74aba/hci-uwb,['myown'],22d84056c6b550525b9693ddf6b74aba,"Congruence and Plausibility, not Presence?! Pivotal Conditions for XR Experiences and Effects, a Novel Model",hci-uwb,,2021-04-13 06:59:40,2023-05-26 17:05:47,1,https://www.frontiersin.org/article/10.3389/frvir.2022.694433,b1039962d89bf0409fd49690f1f95d3b,article,,,,2022,"['Marc Erich Latoschik', 'Carolin Wienrich']","[{'first': 'Marc Erich', 'last': 'Latoschik'}, {'first': 'Carolin', 'last': 'Wienrich'}]",,,,,"Presence is often considered the most important quale describing the subjective feeling of being in a computer-generated and/or computer-mediated virtual environment. The identification and separation of orthogonal presence components, i.e., the place illusion and the plausibility illusion, has been an accepted theoretical model describing Virtual Reality (VR) experiences for some time. This perspective article challenges this presence-oriented VR theory. First, we argue that a place illusion cannot be the major construct to describe the much wider scope of virtual, augmented, and mixed reality (VR, AR, MR: or XR for short). Second, we argue that there is no plausibility illusion but merely plausibility, and we derive the place illusion caused by the congruent and plausible generation of spatial cues and similarly for all the current model’s so-defined illusions. Finally, we propose congruence and plausibility to become the central essential conditions in a novel theoretical model describing XR experiences and effects.",,,latoschik2021coherence,Frontiers in Virtual Reality,2673-4192,10.3389/frvir.2022.694433,,,3:694433,,,,,,,,,,vr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
